2019-08-01 15:41:07,b'Woohoo! Getting close to boarding! #destinationdomination #newyork #manhattan #travel #soexcited #dso #dance\xe2\x80\xa6 https://t.co/8bT42I6WC4'
2019-08-01 15:24:46,"b'@united ...these delays are causing my spouse to use up all the paid vacation time left until the end of the year,\xe2\x80\xa6 https://t.co/NFKDbSol93'"
2019-08-01 15:17:09,b'Plan on getting some reading in while on the plane... #billburnett #daveevans #designingyourlife #unitedairlines https://t.co/cMUCFRoLLg'
2019-08-01 15:15:30,"b'@united ...now a flight crew swap (again), now anti skid problem (not fixed overnight!), now sitting on tarmac defu\xe2\x80\xa6 https://t.co/OeUzsXEdsa'"
2019-08-01 15:05:14,b'We sent out an email this morning which includes a summer update! Has anyone checked it out yet? \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb Check your inbo\xe2\x80\xa6 https://t.co/440CpK4sN0'
2019-08-01 14:57:07,b'RT @UnitedFlyerHD: United B787-9 (N27965) sandwiched by a couple of ERJs at Houston IAH \n#avgeek #boeing #embraer #dreamliner #boeing787 #U\xe2\x80\xa6'
2019-08-01 14:52:51,b'United B787-9 (N27965) sandwiched by a couple of ERJs at Houston IAH \n#avgeek #boeing #embraer #dreamliner\xe2\x80\xa6 https://t.co/5SarWAEzcJ'
2019-08-01 14:49:25,b'Working with the best crew I could ask for on a 3 day trip! @weareunited @united #flightattendants #unitedairlines\xe2\x80\xa6 https://t.co/BwuzxM4VKI'
2019-08-01 14:31:14,b'Big thanks to 2kgpr for the chance to talk about a book that impacted my life at https://t.co/YB5dRc9fZN\xe2\x80\xa6 https://t.co/8niei36ay8'
2019-08-01 14:01:55,b'United Airlines expands service that holds planes for connecting flyers to new airports #unitedairlines #mobileapp\xe2\x80\xa6 https://t.co/Vzf1XZZMS9'
2019-08-01 14:01:45,"b""RT @Aviation_Freak: VIDEO : Inaugural flight of @United's #Boeing #B777-300ER #Polaris to @CSIAMumbai from #Newark. [1080p] \xf0\x9f\x98\x80\n\n#avgeek #avi\xe2\x80\xa6"""
2019-08-01 13:57:54,"b""VIDEO : Inaugural flight of @United's #Boeing #B777-300ER #Polaris to @CSIAMumbai from #Newark. [1080p] \xf0\x9f\x98\x80\n\n#avgeek\xe2\x80\xa6 https://t.co/1YiCMNpfTa"""
2019-08-01 13:48:57,"b'@hoooliej @hannah_culkin @united What\xe2\x80\x99s right is right; however, I\xe2\x80\x99m afraid that any more time or effort that you s\xe2\x80\xa6 https://t.co/UuF0Dj7WkU'"
2019-08-01 13:34:37,b'RT @WorldAnimalNews: Breaking! @United Airlines has stopped selling tickets to @SeaWorld \xf0\x9f\x99\x8f\xf0\x9f\x90\xac\n\nWe applaud #UnitedAirlines for taking this sta\xe2\x80\xa6'
2019-08-01 13:31:01,b'Blue skies. @united @MesaAirlines #e175 #mikeshot #united #unitedairlines #myunitedjourney #flyerfriendly\xe2\x80\xa6 https://t.co/mj5I4rOcUE'
2019-08-01 13:27:07,b'Visit 4 Authentic Museums in Medellin with #UnitedAirlines\n\nFly with #UnitedAirlinesflights and you will get amazin\xe2\x80\xa6 https://t.co/p5d3qxVlCa'
2019-08-01 12:52:08,b'2 flights on stand by overbooked. Pushed 5 hours passed from when I should have taken off on @united. 60+ folks on\xe2\x80\xa6 https://t.co/5W5tD0S97g'
2019-08-01 12:23:53,b'Truly disgusted with the lack of customer service @united - flight cancelled no guaranteed flight to replace it.\xe2\x80\xa6 https://t.co/RgftI9Sywj'
2019-08-01 09:34:11,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-08-01 08:43:21,b'I hate @united so much. One attendant for the entire Economy line?? Took me 40 mins just to check in \xf0\x9f\x98\x93\xe2\x80\xa6 https://t.co/Va9hgM0dAe'
2019-08-01 08:22:50,b'RT @youngshpro: @FedEx #UnitedAirlines cut all ties with @Seaworld When will you? Supporting\xc2\xa0the transport of wild cetaceans into captivity\xe2\x80\xa6'
2019-08-01 07:10:03,"b'Should real need be, happy to help, otherwise it\xe2\x80\x99s a broken processes, bad service #unitedAIRLINES'"
2019-08-01 07:09:16,"b'Inside there was space for 50+ bags to for the overhead compartments. I asked the crew, they said they never tell g\xe2\x80\xa6 https://t.co/TqRjjwUOlK'"
2019-08-01 07:01:03,"b'#unitedAIRLINES, while boarding  find a way for crew to communicate with gate staff the right status of overhead bi\xe2\x80\xa6 https://t.co/VBCimtTZPY'"
2019-08-01 04:50:41,b'RT @LadyFreethinker: Victory for Dolphins \xe2\x80\x93 United Airlines Stops Selling Tickets to #SeaWorld. https://t.co/Cjs3KfpWse\n#endanimalcruelty #\xe2\x80\xa6'
2019-08-01 04:22:09,b'And yet another multi-hour delay with #unitedairlines. Flew top tier status with #alaskaair for 5 years and never h\xe2\x80\xa6 https://t.co/52NlgwsQoR'
2019-08-01 03:37:51,b'RT @NickGiobres: UA 5376 Flight to fargo delayed because they cant FIND a pilot?   #unitedAIRLINES'
2019-08-01 03:36:36,b'UA 5376 Flight to fargo delayed because they cant FIND a pilot?   #unitedAIRLINES'
2019-08-01 02:46:44,b'RT @MrMannyTV: Over $4000 in tickets to get pushed 5 hours and no information given at the gate.. nice ..#unitedAIRLINES  @united https://t\xe2\x80\xa6'
2019-08-01 02:42:01,b'RT @D2K_Traffic: With 24 Hour Service the D2K team is always busy working to accomplish projects! Check out our team working at @fly2ohare\xe2\x80\xa6'
2019-08-01 02:39:37,b'Skies yo the west in Denver. #unitedAIRLINES https://t.co/rhdCZam2Dw'
2019-08-01 02:39:00,b'Skies to the east in Den... #unitedAIRLINES https://t.co/8M1CH8MzUV'
2019-08-01 02:35:20,b'RT @LadyFreethinker: Victory for Dolphins \xe2\x80\x93 United Airlines Stops Selling Tickets to #SeaWorld. https://t.co/Cjs3KfpWse\n#endanimalcruelty #\xe2\x80\xa6'
2019-08-01 02:03:59,"b'@united all we want is blankets and pillows, it\xe2\x80\x99s cheaper than paying for our transportation and hotels, customer s\xe2\x80\xa6 https://t.co/fi5BgMEQpA'"
2019-08-01 01:47:15,b'RT @LadyFreethinker: Victory for Dolphins \xe2\x80\x93 United Airlines Stops Selling Tickets to #SeaWorld. https://t.co/Cjs3KfpWse\n#endanimalcruelty #\xe2\x80\xa6'
2019-08-01 01:43:29,b'#unitedAIRLINES Wow United Airlines doesn\xe2\x80\x99t offer any kind of discount for travel to attend a funeral. I thought th\xe2\x80\xa6 https://t.co/gzoEop62Lm'
2019-08-01 01:21:24,b'I remember flying to St. Maarten on #Continental.  Wonderful flight!  What happened???\n\n#unitedairlines'
2019-08-01 01:10:57,b'RT @LadyFreethinker: Victory for Dolphins \xe2\x80\x93 United Airlines Stops Selling Tickets to #SeaWorld. https://t.co/Cjs3KfpWse\n#endanimalcruelty #\xe2\x80\xa6'
2019-08-01 00:58:36,b'RT @xcanez: @united when #unitedAIRLINES cancels your direct flight from LAX to NYC. Doesn\xe2\x80\x99t notify you &amp; rebooks you at a 6am flight at an\xe2\x80\xa6'
2019-08-01 00:49:10,b'@united when #unitedAIRLINES cancels your direct flight from LAX to NYC. Doesn\xe2\x80\x99t notify you &amp; rebooks you at a 6am\xe2\x80\xa6 https://t.co/f2qWGAgAIM'
2019-08-01 00:36:07,"b'Oh yeah, #unitedAIRLINES kept switching our gates too.\xf0\x9f\x98\x92'"
2019-08-01 00:32:07,"b'Sadly, ""customer satisfaction"" has become a thing of the past to a lot of companies.  #united #unitedairlines #uniteddoesntcare'"
2019-08-01 00:18:50,"b'RT @Call_Lizzi: @united flying to NJ for my 34 year old cousins funeral was hard. But #unitedairlines had to do make it worse. 8 planes, 3\xe2\x80\xa6'"
2019-08-01 00:11:52,b'WHERE\xe2\x80\x99S MY FREE FLIGHT TO TYLER @united ?!?!? #BachelorNation #bachelorette #unitedAIRLINES @people  https://t.co/x8agkVvM9C'
2019-08-01 00:07:42,"b'@united basically told me ""sucks to be you.""  First time flying with them sine Continental despite the warnings.  I\xe2\x80\xa6 https://t.co/Kb7Xk6Gy3g'"
2019-08-01 00:03:00,"b""5 hr delay, screwed up our seating (my husband &amp; I couldn't sit together in the seats we paid for), no access to fl\xe2\x80\xa6 https://t.co/Rh7fmxbSfI"""
2019-07-31 23:42:18,b'@united UA743 has been delayed multiple times due to weather now sitting on the runway for over 2 hours...when will\xe2\x80\xa6 https://t.co/anxIMAKboM'
2019-07-31 23:40:07,b'@united flying to NJ for my 34 year old cousins funeral was hard. But #unitedairlines had to do make it worse. 8 pl\xe2\x80\xa6 https://t.co/asBzqGvN5X'
2019-07-31 23:39:38,b'Over $4000 in tickets to get pushed 5 hours and no information given at the gate.. nice ..#unitedAIRLINES  @united https://t.co/qFXcznVcYC'
2019-07-31 23:29:14,b'@united not just that we also waited for the flight in the airport for six hours . #flights #unitedAIRLINES\xe2\x80\xa6 https://t.co/PX4z474UQl'
2019-07-31 22:59:31,b'TO #travel with #UnitedAirlines on the best destination with low fare.  https://t.co/5sEe4lAz0N via @YouTube'
2019-07-31 22:43:02,b'My girlfriend has been stuck at a fucking airport all day cause you dick holes keep delaying flights #unitedAIRLINES'
2019-07-31 21:55:58,"b'RT @scottstaples5: Deplaning in Boston and saw this quote: \xe2\x80\x9cOf all the books in the world, the best stories are found between the pages of\xe2\x80\xa6'"
2019-07-31 21:47:31,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 21:38:21,b'@united Now I\xe2\x80\x99m you guys delay me again?! Now I\xe2\x80\x99m gona miss my connection flight. EVERY FLIGHT I HAVE HAD THIS WEEK\xe2\x80\xa6 https://t.co/Pjz6m1E7KI'
2019-07-31 20:52:13,"b'RT @WakeUpWithVic: #unitedAIRLINES cancelled my flight, rescheduled my flight, delayed my flight 3 times, delayed my bag, lost my bag, lost\xe2\x80\xa6'"
2019-07-31 20:49:59,"b'#unitedAIRLINES cancelled my flight, rescheduled my flight, delayed my flight 3 times, delayed my bag, lost my bag,\xe2\x80\xa6 https://t.co/SSjhAcjjxe'"
2019-07-31 20:49:12,b'.@united makes it so difficult to like them. Aircraft change means I don\xe2\x80\x99t get the seat I picked. And I\xe2\x80\x99m not able\xe2\x80\xa6 https://t.co/79oIMGichJ'
2019-07-31 19:52:47,"b'Sitting on a plane, when the flight attndnt a wmn of color spking in hvily accented English says to me another wmn\xe2\x80\xa6 https://t.co/eNtrChCZXN'"
2019-07-31 19:21:02,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 19:18:59,b'#UnitedAirlines Adds #BiometricClearance for #Passengers With #Clear Partnership\nCarrier plans to bring Clear biome\xe2\x80\xa6 https://t.co/H99806iBUR'
2019-07-31 19:08:18,"b'RT @kimberswartz: After this horrific flight &amp; #customerservice experience, my family will be avoiding @united like the plague - even if it\xe2\x80\xa6'"
2019-07-31 19:00:06,b'A fire at @flySFO in the #unitedAIRLINES  \n@united maintenance building shot up a lot of smoke this morning capture\xe2\x80\xa6 https://t.co/CGouYLS5GK'
2019-07-31 18:52:41,"b'RT @TarHeelRedSox: Was looking forward to a dinner at #classified Newark, but #unitedairlines  flight #ua1551 is delayed. \xf0\x9f\x98\x94'"
2019-07-31 18:41:37,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 18:40:32,"b'Was looking forward to a dinner at #classified Newark, but #unitedairlines  flight #ua1551 is delayed. \xf0\x9f\x98\x94'"
2019-07-31 18:24:54,b'RT @LadyFreethinker: Victory for Dolphins \xe2\x80\x93 United Airlines Stops Selling Tickets to #SeaWorld. https://t.co/Cjs3KfpWse\n#endanimalcruelty #\xe2\x80\xa6'
2019-07-31 18:14:13,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 18:09:41,b'#UnitedAirlines Is Expanding Its #Biometric #Screening Technology to More Airport Hubs\n\n#cybersecurity\xe2\x80\xa6 https://t.co/zyKQ06nfXv'
2019-07-31 18:09:24,"b""Included in this week's edition:\nTheologians Agree That Reclining Your Seat On A Crowded Airplane Is Cause For Bein\xe2\x80\xa6 https://t.co/i00aATiPPK"""
2019-07-31 18:04:06,b'RT @LadyFreethinker: Victory for Dolphins \xe2\x80\x93 United Airlines Stops Selling Tickets to #SeaWorld. https://t.co/Cjs3KfpWse\n#endanimalcruelty #\xe2\x80\xa6'
2019-07-31 17:52:36,b'RT @LadyFreethinker: Victory for Dolphins \xe2\x80\x93 United Airlines Stops Selling Tickets to #SeaWorld. https://t.co/Cjs3KfpWse\n#endanimalcruelty #\xe2\x80\xa6'
2019-07-31 17:50:31,"b'A pretty busy past few days out here, but now time to commute back to Chicago for the rest of the week \xe2\x9c\x88\xef\xb8\x8f\xe2\x80\xa6 https://t.co/nHMgFHAlMv'"
2019-07-31 17:42:02,b'Well #UnitedAirlines has guaranteed that I\xe2\x80\x99ll never fly with them again. Why do airlines create so many restriction\xe2\x80\xa6 https://t.co/qS7oQ7EUeB'
2019-07-31 17:13:41,b'#unitedAIRLINES when are you returning to #yqr ?  #makeithappen'
2019-07-31 17:11:17,b'@united This type of ticket doesn\xe2\x80\x99t work for ANYBODY \xe2\x80\x94 and that\xe2\x80\x99s what #UnitedAirlines is counting on. People will\xe2\x80\xa6 https://t.co/kRNK3bMTNf'
2019-07-31 16:40:31,"b'RT @KennethwongSF: More from #UnitedAirlines Bullshit Economy (they call it Basic Economy), where you don\xe2\x80\x99t get a boarding pass in advance\xe2\x80\xa6'"
2019-07-31 16:34:20,"b'More from #UnitedAirlines Bullshit Economy (they call it Basic Economy), where you don\xe2\x80\x99t get a boarding pass in adv\xe2\x80\xa6 https://t.co/O17Ee25ZQM'"
2019-07-31 16:28:01,b'@united Airlines upgrades PassPlus prepaid travel program\nhttps://t.co/OqvC8kQcoi\n#unitedAIRLINES #airlines\xe2\x80\xa6 https://t.co/iCQYGUiiMf'
2019-07-31 16:26:20,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 16:17:37,b'RT @annvandersteel: Wow!! Way to go #UnitedAirlines!\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8fCustomer appreciation is not dead!  Thanks for the #love #myUAMoment https://t.co/M\xe2\x80\xa6'
2019-07-31 16:13:35,b'#unitedairlines you officially have the rudest gate attendants I have ever encountered. Always late and always rude\xe2\x80\xa6 https://t.co/ANEmwq02Ox'
2019-07-31 15:59:44,b'RT @tiniskwerl: #Fire N of Terminals #SanFrancisco #Airport/#SFO\n#UnitedAirlines Maintenance Facility N McDonnellRd\nFire Contained/No injur\xe2\x80\xa6'
2019-07-31 15:55:12,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 15:53:01,b'#Fire N of Terminals #SanFrancisco #Airport/#SFO\n#UnitedAirlines Maintenance Facility N McDonnellRd\nFire Contained/\xe2\x80\xa6 https://t.co/zCCuoYj44k'
2019-07-31 15:45:34,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 15:43:01,b'RT @annvandersteel: Wow!! Way to go #UnitedAirlines!\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8fCustomer appreciation is not dead!  Thanks for the #love #myUAMoment https://t.co/M\xe2\x80\xa6'
2019-07-31 15:37:49,b'Scary thing on your commute - #sfo #fire #unitedairlines #technicalioerationcenter https://t.co/GX4abDMoJi'
2019-07-31 15:33:33,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 15:23:18,b'Canceled flight from Newark to Venice last night.  24HR\xe2\x80\x99s of rerouting and no bags to be found.  United over the la\xe2\x80\xa6 https://t.co/TzMMphcJSV'
2019-07-31 15:19:07,b'#Fire #SanFrancisco Intl #Airport/#SFO\n#UnitedAirlines maintenance facility\nN of Terminals/Not impacted by fire\xe2\x80\xa6 https://t.co/SG4Bgnw1cD'
2019-07-31 15:18:52,b'United Airlines Invests in Biometric Screening Firm Clear\n\n$UAL #Biometrics #Clear #Fingerprints #GlobalServices\xe2\x80\xa6 https://t.co/3ZJYslSQTD'
2019-07-31 15:18:24,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 15:17:19,b'United Airlines Invests in Biometric Screening Firm Clear\n\n$UAL #Biometrics #Clear #Fingerprints #GlobalServices\xe2\x80\xa6 https://t.co/uasemgBsBH'
2019-07-31 15:10:43,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 15:07:49,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 15:07:45,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 15:06:59,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 15:06:38,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 15:05:33,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 15:03:55,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 14:59:57,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 14:58:17,b'I\xe2\x80\x99m on @UnitedAirlines flight 6259 that was supposed to leave at 5:45am. More than 3 hours later they keep trying t\xe2\x80\xa6 https://t.co/sC0BFD9TZJ'
2019-07-31 14:58:05,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 14:57:47,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 14:57:30,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 14:56:00,b'Victory for Dolphins \xe2\x80\x93 United Airlines Stops Selling Tickets to #SeaWorld. https://t.co/Cjs3KfpWse\n#endanimalcruelty #united #unitedairlines'
2019-07-31 14:55:25,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 14:49:28,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 14:49:20,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 14:46:30,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 14:46:14,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 14:44:48,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 14:43:56,b'RT @thetravelstew: Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 14:39:30,b'Fire has broken out at #unitedAIRLINES maintenance facility at #SFO https://t.co/LEEMwUqUXJ'
2019-07-31 14:38:16,b'Check that #unitedAIRLINES 8 stations and 1 rep'
2019-07-31 14:36:28,b'#unitedAIRLINES 7 customer service stations in Term A and only one rep ??'
2019-07-31 14:01:12,b'See @HoustonChron front page Business for great @jonjshapley photo of Houston subcontracted airport workers &amp;\xe2\x80\xa6 https://t.co/CyH2J80951'
2019-07-31 13:48:43,b'RT @annvandersteel: Wow!! Way to go #UnitedAirlines!\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8fCustomer appreciation is not dead!  Thanks for the #love #myUAMoment https://t.co/M\xe2\x80\xa6'
2019-07-31 13:35:00,b'United Airlines is teaming up with security firm \xe2\x80\x9cClear\xe2\x80\x9d to bring more biometric screenings across the nation\xe2\x80\x99s air\xe2\x80\xa6 https://t.co/8TD2Hn8hzb'
2019-07-31 13:34:23,b'RT @annvandersteel: Wow!! Way to go #UnitedAirlines!\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8fCustomer appreciation is not dead!  Thanks for the #love #myUAMoment https://t.co/M\xe2\x80\xa6'
2019-07-31 13:34:02,b'RT @annvandersteel: Wow!! Way to go #UnitedAirlines!\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8fCustomer appreciation is not dead!  Thanks for the #love #myUAMoment https://t.co/M\xe2\x80\xa6'
2019-07-31 13:32:43,b'RT @annvandersteel: Wow!! Way to go #UnitedAirlines!\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8fCustomer appreciation is not dead!  Thanks for the #love #myUAMoment https://t.co/M\xe2\x80\xa6'
2019-07-31 13:32:02,b'RT @annvandersteel: Wow!! Way to go #UnitedAirlines!\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8fCustomer appreciation is not dead!  Thanks for the #love #myUAMoment https://t.co/M\xe2\x80\xa6'
2019-07-31 13:30:51,b'Wow!! Way to go #UnitedAirlines!\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8fCustomer appreciation is not dead!  Thanks for the #love #myUAMoment https://t.co/MX5yk9v3i9'
2019-07-31 12:04:49,b'UA 767 at GVA in the early morning. #planespotting #united #unitedAirlines #Boeing #B767 #boeing767 #b767300er\xe2\x80\xa6 https://t.co/HNGXQBmHZv'
2019-07-31 11:50:17,"b'#unitedairlines . Very impressive, after double booking my seat, they quickly resolved the issue and put me on anot\xe2\x80\xa6 https://t.co/GfwbzcL5IL'"
2019-07-31 10:02:30,"b'RT @ianwhelan9: .@united you have to be kidding me. After 2 delays on ua4143, we are invited to board and turned back on the jetway because\xe2\x80\xa6'"
2019-07-31 09:11:33,b'Only #united had an unbelievably beautiful time in #greece now leaving and #unitedairlines does not have my mother\xe2\x80\xa6 https://t.co/z0H2RI6y2t'
2019-07-31 07:16:54,"b'RT @elarrywong: FIVE+ HOUR ""#weatherdelay"" when it only rained for 30 minutes in #Denver? Flight #UA2114 #DEN &gt; #SFO , #UNITED #UnitedAirli\xe2\x80\xa6'"
2019-07-31 07:16:09,"b'FIVE+ HOUR ""#weatherdelay"" when it only rained for 30 minutes in #Denver? Flight #UA2114 #DEN &gt; #SFO , #UNITED\xe2\x80\xa6 https://t.co/R6JdFbnVB8'"
2019-07-31 06:08:33,b'@united I will never buy another business class ticket from #UnitedAirlines as there is no value.'
2019-07-31 05:23:39,"b'#unitedAIRLINES please give me my wife she went to the airport for a 7:30 pm flight to DCA, 2 hrs late out of STL a\xe2\x80\xa6 https://t.co/5NWiILD1zb'"
2019-07-31 05:18:43,"b"".@United you had all day to get my bags on the flight after cancelling on me and somehow they aren't in Greensboro.\xe2\x80\xa6 https://t.co/qkU2sNAR7a"""
2019-07-31 03:53:53,"b'Update - nothing they can do, my 18 month old and 5 month old are on their own for now I\xe2\x80\x99ll bet the other passenger\xe2\x80\xa6 https://t.co/qdpqYV6T1r'"
2019-07-31 03:32:32,b'@UNITEDA1RLINES changes my seat assignments (which I paid an upgrade for) now my 1 year old and 5 year old are sitt\xe2\x80\xa6 https://t.co/J48uko8pQj'
2019-07-31 03:17:29,"b'ATC: 17R cleared for take off UAL1660. Pilot: \xe2\x80\x9croger, but first one from the gram\xe2\x80\x9d #OklahomaCity #unitedairlines\xe2\x80\xa6 https://t.co/xQ707LUTAY'"
2019-07-31 03:16:32,"b""#UnitedAirlines\nMy daughter flew Spokane-Toronto last week &amp; still doesn't have her bag. According to UA this is ac\xe2\x80\xa6 https://t.co/MYhKdh8ZUc"""
2019-07-31 02:56:55,b'@rschwartz27 @united Ugh come on @united you\xe2\x80\x99re better than this! Help the newlyweds out #smh #unitedairlines'
2019-07-31 02:48:38,b'@united cancelled flight tonight and won\xe2\x80\x99t fly until tomorrow and they are denying hotels due to weather.\xe2\x80\xa6 https://t.co/2m9hhbqdKd'
2019-07-31 02:37:12,"b'.@united you have to be kidding me. After 2 delays on ua4143, we are invited to board and turned back on the jetway\xe2\x80\xa6 https://t.co/m7oZRhMslT'"
2019-07-31 01:53:58,"b'At the #UnitedAirlines lounge at #SFO @united serves only 2 sort of wine, red and white, worth a whopping $4.99 a b\xe2\x80\xa6 https://t.co/HWAT4fVAJZ'"
2019-07-31 01:50:04,b'RT @BiometricUpdate: #UnitedAirlines partners with @Clear for free and discounted memberships and more #biometric c\xe2\x80\xa6 https://t.co/TYyvWMWNwK'
2019-07-31 01:46:25,b'This is what has caused my #unitedairlines flight to be diverted from #denver to #coloradoSprings. https://t.co/Q0aboy0aL3'
2019-07-31 01:45:50,b'Another day another #unitedairlines flight. Go #wambi go. https://t.co/S2AIRRqEz1'
2019-07-31 01:34:32,"b""@united I know you can't control the weather but you have had to divert enough flights the you should know how to d\xe2\x80\xa6 https://t.co/qVwmE1mKhW"""
2019-07-31 00:21:57,b'RT @BillMcConnellme: #ua #unitedair #unitedairlines you\xe2\x80\x99ve already cancelled one flight that cost me about $700 to get to another airport &amp;\xe2\x80\xa6'
2019-07-31 00:19:33,"b'My views from the sky earlier \xf0\x9f\x98\x89 \nLeaving the beautiful Island of Puerto Rico, coming back home. Lots of baseball wa\xe2\x80\xa6 https://t.co/HbNFVTFIxH'"
2019-07-31 00:14:10,b'@united i would love to get some real information on flight 1552 out of Newark some things are saying it is delayed\xe2\x80\xa6 https://t.co/Bro5sBy3x2'
2019-07-31 00:09:57,b'#ua #unitedair #unitedairlines you\xe2\x80\x99ve already cancelled one flight that cost me about $700 to get to another airpor\xe2\x80\xa6 https://t.co/BOZwDaQki9'
2019-07-31 00:07:26,b'RT @ianwhelan9: .@united you rebook me on a flight and now the new flight is delayed by almost one hour. I was supposed to leave at 2:30p a\xe2\x80\xa6'
2019-07-30 23:58:31,b'.@united you rebook me on a flight and now the new flight is delayed by almost one hour. I was supposed to leave at\xe2\x80\xa6 https://t.co/q0TJXSv0js'
2019-07-30 23:45:54,b'@united continues to be a garbage airline. 4.5 hour flight. Delayed 3 hours. Run out of any type of food other than\xe2\x80\xa6 https://t.co/TjkRy4b30e'
2019-07-30 23:34:00,"b""Raleigh-Area Pilots: come check us out Aug. 8. Recruiter Alina is hosting a #PilotSocial (and interviews if you're\xe2\x80\xa6 https://t.co/l7bPT4XeaA"""
2019-07-30 23:01:31,b'@united once again it is obvious all #unitedAIRLINES cares about is money - no attempt to help your passengers'
2019-07-30 22:22:10,"b"".@united now 4892 is cancelled? Terrible service. People rely on you.  I still don't have my gate checked bag or kn\xe2\x80\xa6 https://t.co/TV62IMhpkD"""
2019-07-30 22:12:27,b'.@united now we are not flying because of weather even though it is clear between EWR and GSO.  Why? #United #unitedAIRLINES'
